iter,time,reward,steps,convergence
1,0.0008730620000108047,-419.48,300.0,89.61197999999999
2,0.0016447990000187929,-448.94,300.0,80.2100033447659
3,0.002398421000009421,-299.58,300.0,70.82198334476588
4,0.00321948999999222,-313.02,300.0,61.433941364765886
5,0.004008830999993052,-307.25,300.0,52.047178518765904
6,0.0049145199999713896,-299.0,300.0,42.45686851876591
7,0.005978270999975166,-303.39,300.0,33.05821680604723
8,0.007109427999978379,-301.94,300.0,23.694368776035095
9,0.007863556999978982,-866.63,300.0,14.266453063546418
10,0.008502096999990272,-362.5,300.0,4.880577516916875
11,0.00923485900000287,-313.52,300.0,4.833114214678875
12,0.010020344999986719,-299.18,300.0,4.759326465340427
13,0.010777419999982385,-324.43,300.0,4.572694872172713
14,0.011511507999983905,-304.0,300.0,4.5659382489919995
15,0.01243716399997652,-305.0,300.0,4.562701094991999
16,0.013171387999989292,-310.5,300.0,4.813476938971999
17,0.013946827000012263,-299.0,300.0,4.824108651690681
18,0.014795566000003646,-318.97,300.0,4.320812344087157
19,0.015521976999991693,-299.0,300.0,4.146814468825243
20,0.016256490999978723,-300.16,300.0,4.142472015454783
21,0.017130301999969788,-299.0,300.0,3.7757095218213066
22,0.0179058409999584,-302.39,300.0,3.655071288379591
23,0.018676446999933205,-328.79,300.0,3.4397228815473055
24,0.019408773999913365,-320.53,300.0,3.236787877650569
25,0.020149352999908388,-303.64,300.0,3.178072663317765
26,0.020887326999911693,-356.95,300.0,3.1090949084925628
27,0.02196443499991574,-391.32,300.0,3.0898444015552045
28,0.022701387999916278,-309.71,300.0,3.324472489267147
29,0.023431945999902837,-358.64,300.0,3.3514330041867155
30,0.02416551299990033,-381.45,300.0,3.3919757501050443
31,0.024900140999903897,-457.41,300.0,3.361813206859371
32,0.025664178999903697,-484.77,300.0,3.118439046973043
33,0.026521292999888146,-326.35,300.0,3.522737224000474
34,0.027350251999877173,-299.0,300.0,3.7304048402171928
35,0.028091722999874946,-311.09,300.0,3.3311274903933494
36,0.02884220799987247,-338.45,299.91,3.091116245318946
37,0.029581716999871333,-299.85,300.0,3.091714990222671
38,0.0304142209998588,-313.47,300.0,3.1336156627643916
39,0.031150339999868493,-331.78,300.0,3.3950880712978444
40,0.031910490999877084,-314.5,300.0,3.350064168965301
41,0.03265035999987731,-340.75,300.0,3.8028164599743546
42,0.03340872299989428,-312.73,300.0,4.250312346915121
43,0.03419554199990671,-302.43,300.0,4.121067455852878
44,0.03493843399991192,-303.82,300.0,3.663158921498794
45,0.0357755619999125,-318.33,300.0,4.060643710646021
46,0.03665937399992458,-311.92,300.0,4.157983372186026
47,0.03753136299991411,-309.89,300.0,3.8115797108125817
48,0.03844925599989324,-305.74,300.0,3.580291165921669
