iter,time,reward,steps,convergence
1,0.0008294449999652898,-677.02,300.0,93.51
2,0.0016373109999676672,-665.63,300.0,83.61
3,0.0024556159999633564,-454.98,300.0,78.12
4,0.003260998999962794,-316.4,300.0,68.61628592019741
5,0.004107967999971152,-299.0,300.0,58.7162859206898
6,0.004902819999983876,-299.0,300.0,48.81628592069018
7,0.005875748999983443,-299.29,300.0,38.91628603029363
8,0.006592738999984249,-299.0,300.0,29.016286030300883
9,0.007355493999966711,-305.56,300.0,19.116366567124935
10,0.008116712999992615,-299.0,300.0,9.216366619629577
11,0.008921034999957556,-299.0,300.0,4.806366619672394
12,0.009638476999953127,-299.49,300.0,4.806367172261851
13,0.010383684999965226,-299.09,300.0,0.39906347366365935
