iter,time,reward,steps,convergence
1,0.0010295410000011884,-642.23,299.44,89.59
2,0.0020046739999983743,-758.95,300.0,79.97999999999999
3,0.0029577409999994586,-592.9,300.0,70.36999999999999
4,0.003927537999999231,-334.86,300.0,60.96432224099999
5,0.005094906000000066,-483.73,300.0,51.43022474789999
6,0.006176223000000647,-321.89,300.0,41.820224747899985
7,0.007052418000000671,-299.0,300.0,31.941386049581148
8,0.007958580000000381,-299.0,300.0,22.041546366639203
9,0.008807947000001093,-299.0,300.0,12.141575110219762
10,0.009616495000003056,-299.0,300.0,2.2415830978506905
11,0.010613481000003588,-299.0,300.0,1.7515836182388866
12,0.0114795630000053,-299.0,300.0,1.4615908714375876
13,0.012465261000006223,-299.0,300.0,1.1715915965317734
14,0.01338597100000527,-299.0,300.0,0.6772923565805385
15,0.014200418000008597,-299.0,300.0,0.3113906757180473
