iter,time,reward,steps,convergence
1,0.0009358290000136549,-341.19,300.0,93.861606438
2,0.0016623139999865089,-1059.1,300.0,88.551606438
3,0.002393923999989056,-398.04,300.0,83.401986438
4,0.0031087280000292594,-351.25,300.0,77.49160938795795
5,0.003883751000103075,-318.32,300.0,72.18160938795795
6,0.004627138000046216,-515.42,300.0,67.39549938795795
7,0.005692698000075325,-309.73,300.0,58.61858433942035
8,0.006419668000035017,-666.5,300.0,49.23931930308901
9,0.007195474000013746,-312.94,300.0,44.546850960840565
10,0.00795631100004357,-354.69,300.0,39.64807295667532
11,0.008664171999953396,-589.4,300.0,39.15217621467532
12,0.009373364999987643,-330.71,300.0,39.007511672675314
13,0.010087257999998656,-372.96,300.0,37.41067210590171
14,0.010818105999987893,-305.53,300.0,40.3731774116451
15,0.011522116999913123,-366.94,300.0,40.368074934581095
16,0.012535035999917454,-355.03,300.0,39.564038797755856
17,0.013236168999924303,-427.51,300.0,42.93306194382912
18,0.0138945529998864,-391.55,300.0,45.58257242560283
19,0.014901439999903232,-299.29,300.0,48.48426131990719
20,0.015775109999822234,-369.86,300.0,46.06088415673082
21,0.01663396199978706,-451.65,298.21,44.938755400747866
22,0.017050617999871065,-477.0,298.67,42.583642091422846
23,0.017758376999950087,-349.73,300.0,44.11059344236005
24,0.018162177999897722,-332.64,300.0,41.948781699723725
25,0.01887046299987105,-408.15,298.95,41.48682633622832
26,0.019862679999846478,-305.11,300.0,39.62528994274779
27,0.020572364999907222,-301.44,299.86,38.36001337492686
28,0.02131168500000058,-376.06,298.78,39.087784408120044
29,0.022024901000008867,-389.84,297.9,36.56952542260493
30,0.022755265999990115,-546.07,293.02,36.9014242479615
31,0.023517418999972506,-350.6,297.93,42.219687265424106
32,0.02424213199992664,-357.65,296.77,44.893088343888216
33,0.024944057999960023,-339.2,299.91,42.774039706595325
34,0.025680585999907635,-311.96,300.0,42.624169145396216
35,0.026388193000002502,-739.3,297.86,41.7593254746637
36,0.027095497000004798,-330.45,299.75,41.68566368689438
37,0.02783895400000347,-474.91,297.67,42.42606617717964
38,0.028074514000081763,-331.57,300.0,41.256398781516694
39,0.028785201000118832,-502.95,299.1,40.76991664886357
40,0.02949542800013205,-460.59,294.81,39.63751222832291
41,0.03019424300009632,-472.93,274.82,33.50056594778452
42,0.03062073700016299,-346.34,297.7,31.931207848367954
43,0.03135249900014969,-396.32,290.33,31.51450699914967
44,0.03209192100018754,-681.65,287.5,31.1840709825604
45,0.032381139000108305,-632.94,300.0,30.652354847392605
46,0.033118587000103616,-436.53,300.0,32.125655607326266
47,0.03382977900014339,-638.41,298.68,35.685047687605376
48,0.03469445100017765,-405.78,298.95,36.987874946285885
49,0.03560086700019838,-436.37,294.51,37.475437628177154
50,0.03634894200024519,-487.07,298.46,38.69054509169855
51,0.0372775350002712,-486.66,298.84,38.3248512808013
52,0.03785150700025497,-758.13,288.75,39.45054616194023
53,0.03847265000024436,-445.42,297.2,44.55198891673358
54,0.03912287100024514,-380.49,300.0,44.61514486586738
55,0.04045330100018418,-358.14,300.0,46.45504834942143
56,0.04131734000020515,-410.72,300.0,45.076650705166095
57,0.042171883000150956,-353.71,300.0,40.42294191919883
58,0.04296827800021674,-356.85,300.0,39.336290613619624
59,0.043829127000208246,-489.61,300.0,37.70167332912307
60,0.04469176700024491,-381.9,299.03,37.91579105536006
61,0.0454105790003041,-371.13,298.38,44.81907370784109
62,0.04613513600031638,-388.42,300.0,46.01535912561637
