,x,y,target
131,-93.1131591796875,3.422600269317627,-1.0
132,36.74525833129883,-20.38218116760254,-1.0
133,-82.2380599975586,32.646697998046875,1.0
134,18.989816665649414,82.72348022460938,1.0
135,58.16030502319336,10.65967845916748,-1.0
136,-35.06511688232422,-67.64295196533203,1.0
137,61.851253509521484,66.30239868164062,-1.0
138,-33.75345230102539,8.154802322387695,1.0
139,23.29181671142578,60.562252044677734,1.0
140,-10.969972610473633,26.665536880493164,1.0
141,-36.6771354675293,-61.73905563354492,1.0
142,62.670589447021484,68.48436737060547,1.0
143,25.020477294921875,59.097923278808594,-1.0
144,76.7027816772461,36.556270599365234,1.0
145,29.925743103027344,51.261295318603516,1.0
146,-57.61556625366211,6.2265625,-1.0
147,72.73065948486328,-35.73826599121094,1.0
148,-9.870781898498535,11.354684829711914,1.0
149,-4.505638122558594,-40.250423431396484,1.0
150,-88.67279052734375,4.063719749450684,1.0
151,4.653350830078125,1.8512111902236938,1.0
152,19.369600296020508,18.211212158203125,1.0
153,73.50065612792969,-27.94745635986328,1.0
154,-48.29693603515625,67.43988037109375,1.0
155,37.52381134033203,-20.98208236694336,1.0
156,-46.51383590698242,69.3296127319336,1.0
157,-14.084548950195312,-45.0150032043457,1.0
158,18.677021026611328,82.60417938232422,1.0
159,37.433406829833984,-58.293941497802734,1.0
160,18.22349739074707,82.41291046142578,1.0
161,-79.4536361694336,4.90805721282959,1.0
162,21.52256202697754,5.87608003616333,1.0
163,-40.43739318847656,2.70465087890625,1.0
164,18.154680252075195,87.60277557373047,1.0
165,12.148021697998047,-37.21487808227539,1.0
166,-15.417743682861328,-1.5020508766174316,1.0
167,-58.99272537231445,4.921649932861328,1.0
168,7.91299295425415,-88.25055694580078,1.0
169,-79.21395874023438,4.746880531311035,1.0
170,77.02281951904297,36.375030517578125,1.0
171,76.691162109375,36.54832077026367,-1.0
172,52.37168884277344,-42.387290954589844,1.0
173,20.450227737426758,-30.06134033203125,1.0
174,10.84499454498291,-38.05936813354492,-1.0
175,-57.935569763183594,5.01131534576416,1.0
176,53.037601470947266,-42.431278228759766,1.0
177,49.05986404418945,-74.34132385253906,1.0
178,31.074472427368164,-65.22354888916016,-1.0
179,-36.45081329345703,-61.838809967041016,1.0
180,69.8447265625,-55.55043411254883,1.0
181,-32.395668029785156,-50.91175079345703,1.0
182,-47.925899505615234,-5.473875999450684,1.0
183,21.30288314819336,21.535480499267578,1.0
184,57.64850997924805,11.039190292358398,1.0
185,58.61458206176758,-70.39312744140625,1.0
186,-0.5056493878364563,-79.80575561523438,1.0
187,-81.63543701171875,4.380347728729248,1.0
188,23.519437789916992,60.157283782958984,1.0
189,7.931972980499268,-88.81346893310547,1.0
190,-32.25729751586914,9.4907808303833,1.0
191,74.51399993896484,9.203585624694824,1.0
192,26.302099227905273,-15.519669532775879,1.0
193,-3.511164665222168,-78.16852569580078,1.0
194,-83.91207122802734,29.121315002441406,1.0
195,-47.548118591308594,-5.479849815368652,1.0
196,-17.599336624145508,-84.00424194335938,1.0
197,7.81182336807251,-88.33834838867188,1.0
198,59.12434768676758,-68.67825317382812,1.0
199,-45.07394790649414,-49.295921325683594,1.0
200,47.155792236328125,-74.45174407958984,1.0
201,-0.5861105918884277,-79.21527099609375,1.0
202,72.84893798828125,-36.09475326538086,1.0
203,8.438243865966797,-88.33366394042969,1.0
204,84.72088623046875,10.535074234008789,-1.0
205,-2.2065792083740234,-44.45063400268555,1.0
206,-70.37648010253906,9.432452201843262,1.0
207,39.60748291015625,45.12836837768555,1.0
208,-79.15067291259766,4.604624271392822,-1.0
209,-39.367698669433594,76.88320922851562,1.0
210,57.80268478393555,10.713788032531738,1.0
211,76.27342987060547,32.216651916503906,1.0
212,-3.835171699523926,2.813908815383911,1.0
213,76.87386322021484,33.5610466003418,1.0
214,6.862832546234131,2.0343942642211914,1.0
215,24.47336196899414,19.722007751464844,1.0
216,82.08253479003906,7.156165599822998,-1.0
217,-11.621368408203125,-47.508460998535156,1.0
218,-90.9845199584961,4.189288139343262,1.0
219,74.9299087524414,37.560672760009766,1.0
220,-39.49907302856445,76.9765396118164,1.0
221,24.28696632385254,-28.110126495361328,-1.0
222,-10.768404006958008,10.034053802490234,1.0
223,37.356224060058594,-21.587955474853516,1.0
224,-11.229761123657227,-47.25505828857422,1.0
225,73.59313201904297,-26.677867889404297,1.0
226,60.35263442993164,54.54146194458008,1.0
227,28.852108001708984,51.01966094970703,1.0
228,-91.66719055175781,4.063600540161133,-1.0
229,44.11783218383789,-74.274658203125,-1.0
230,-80.79607391357422,31.629674911499023,1.0
231,-41.277008056640625,73.77769470214844,1.0
232,-20.059560775756836,-8.51724910736084,1.0
233,2.579252243041992,-80.56676483154297,1.0
234,9.856826782226562,43.793758392333984,1.0
235,-16.381149291992188,-85.40200805664062,1.0
236,-47.229103088378906,68.4737777709961,1.0
237,18.196788787841797,82.40814971923828,1.0
238,-79.3849868774414,4.800787925720215,-1.0
239,52.793819427490234,-42.63107681274414,1.0
240,-82.6387710571289,32.24357604980469,1.0
241,-65.14801788330078,40.386653900146484,1.0
242,16.750465393066406,72.39209747314453,1.0
243,-47.77321243286133,-5.504206657409668,1.0
244,-12.854198455810547,27.33148765563965,1.0
245,31.878013610839844,-65.46285247802734,1.0
246,-0.3474676012992859,57.64950942993164,1.0
247,62.28296661376953,68.89576721191406,-1.0
248,68.88804626464844,7.92229700088501,1.0
249,32.4245491027832,-70.02567291259766,1.0
250,-18.640213012695312,-8.058980941772461,1.0
251,76.40396118164062,32.38161087036133,1.0
252,-81.5081787109375,4.238443374633789,1.0
253,21.781112670898438,-33.80686950683594,1.0
254,31.242053985595703,-64.72209167480469,1.0
255,62.88379669189453,68.3661117553711,1.0
256,60.376564025878906,54.556800842285156,1.0
257,-22.482980728149414,-74.3883056640625,1.0
258,-83.59944152832031,29.283130645751953,1.0
259,-11.229482650756836,-47.2566032409668,1.0
260,57.814388275146484,10.661613464355469,1.0
261,-13.835487365722656,-0.7351294755935669,1.0
262,-48.12152099609375,67.66744995117188,1.0
263,72.88215637207031,-36.058963775634766,1.0
264,-4.695128917694092,2.176048517227173,1.0
265,18.005773544311523,90.95474243164062,1.0
266,-47.634159088134766,-5.516622066497803,1.0
267,76.35469818115234,30.574851989746094,1.0
268,31.78700065612793,-65.21807098388672,1.0
269,37.4050178527832,-59.341278076171875,1.0
270,13.13210678100586,-37.63102722167969,1.0
271,76.66746520996094,36.51251983642578,-1.0
272,-59.562095642089844,6.2633562088012695,1.0
273,-69.94236755371094,48.51927185058594,1.0
274,-13.381983757019043,26.790332794189453,-1.0
275,-13.986516952514648,-44.75900650024414,1.0
276,-16.584951400756836,-86.18312072753906,1.0
277,62.110252380371094,65.40188598632812,-1.0
278,58.130916595458984,10.639412879943848,1.0
279,-69.89274597167969,48.07858657836914,1.0
280,76.24140167236328,4.937903881072998,1.0
281,31.80935287475586,-67.1091079711914,1.0
282,-83.92422485351562,29.082181930541992,1.0
283,12.537400245666504,-36.574005126953125,1.0
284,12.299636840820312,-35.700443267822266,1.0
285,-34.63180160522461,-52.09214782714844,1.0
286,-10.974474906921387,26.62739372253418,1.0
287,-82.63365936279297,32.25593185424805,1.0
288,9.54454231262207,9.88512897491455,-1.0
289,-82.4559097290039,4.700933933258057,1.0
290,-81.22045135498047,32.61826705932617,1.0
291,31.325576782226562,-65.28199768066406,1.0
292,-14.253479957580566,33.6326904296875,1.0
293,14.510857582092285,11.919392585754395,1.0
294,38.43606185913086,-58.08523941040039,1.0
295,-35.465187072753906,-11.104205131530762,1.0
296,-13.743029594421387,9.741873741149902,1.0
297,45.99455261230469,-46.419349670410156,1.0
298,-39.454132080078125,76.97720336914062,-1.0
299,-83.89186096191406,29.07257843017578,-1.0
300,-17.840578079223633,-83.5532455444336,1.0
301,-88.97267150878906,4.0368266105651855,1.0
302,52.447227478027344,-42.378997802734375,1.0
303,-20.066404342651367,-8.518516540527344,1.0
304,86.2381362915039,-2.9278979301452637,1.0
305,-4.11082649230957,-40.00606155395508,1.0
306,14.642378807067871,12.28396987915039,1.0
307,-30.87362289428711,-55.09748077392578,1.0
308,-10.119438171386719,1.202150583267212,1.0
309,72.63739013671875,-33.20416259765625,1.0
310,80.06216430664062,-4.175540447235107,-1.0
311,-29.84133529663086,-11.399043083190918,1.0
312,-17.117839813232422,30.732519149780273,-1.0
313,-36.38722610473633,7.617852687835693,1.0
314,31.601957321166992,-65.23543548583984,1.0
315,30.07819366455078,-18.48504066467285,1.0
316,-3.9884700775146484,-77.92707824707031,1.0
317,-84.3010482788086,7.285665988922119,1.0
318,-79.82550811767578,4.716672420501709,-1.0
319,-48.6922721862793,67.0829849243164,1.0
320,-57.44103240966797,6.180873870849609,1.0
321,-36.66215896606445,8.728179931640625,1.0
322,32.01997375488281,-65.16395568847656,1.0
323,14.54227066040039,12.204617500305176,1.0
324,-43.25581741333008,-46.163108825683594,1.0
325,-57.587066650390625,6.226863861083984,1.0
326,16.33797836303711,73.20049285888672,1.0
327,73.39305877685547,-27.621501922607422,1.0
328,-40.019832611083984,65.34080505371094,1.0
329,-88.79705810546875,3.9924204349517822,1.0
330,7.922764778137207,-88.20549774169922,1.0
331,16.611719131469727,72.50901794433594,1.0
332,20.325239181518555,48.79059600830078,1.0
333,16.720623016357422,72.47566986083984,1.0
334,-9.317530632019043,0.6256929039955139,1.0
335,-46.94706344604492,-51.23044204711914,1.0
336,0.7028259038925171,-52.95632553100586,1.0
337,-83.8704605102539,29.056007385253906,1.0
338,24.48664665222168,-28.13084602355957,1.0
339,7.296614646911621,9.791844367980957,-1.0
340,-1.3466488122940063,60.10960006713867,-1.0
341,70.83345794677734,-58.68476104736328,1.0
342,49.10480499267578,-74.16585540771484,1.0
343,75.41326904296875,-3.1476552486419678,-1.0
344,70.74728393554688,-49.3040771484375,1.0
345,7.6687541007995605,3.901664972305298,1.0
346,-8.650345802307129,9.157190322875977,1.0
347,31.44430923461914,-19.14237403869629,1.0
348,-83.95307922363281,29.073230743408203,1.0
349,-46.177406311035156,-50.044525146484375,1.0
350,56.487648010253906,12.292352676391602,1.0
351,73.57392120361328,-26.547639846801758,1.0
352,-81.68681335449219,4.389010429382324,1.0
353,31.954486846923828,-61.241390228271484,1.0
354,-82.50775146484375,32.491825103759766,-1.0
355,-88.84729766845703,3.9740371704101562,1.0
356,19.488239288330078,21.843862533569336,1.0
357,49.11781692504883,-43.54534149169922,1.0
358,17.987276077270508,90.64311218261719,1.0
359,76.85309600830078,36.39480209350586,-1.0
360,17.062822341918945,-35.088287353515625,1.0
361,-45.20975875854492,-49.57109832763672,1.0
362,-18.90035629272461,-39.556114196777344,1.0
363,57.076019287109375,11.750844955444336,1.0
364,-78.7787857055664,32.48177719116211,1.0
365,66.14421081542969,-40.69456100463867,1.0
366,71.94441223144531,-30.732084274291992,1.0
367,-39.9249153137207,65.01117706298828,1.0
368,8.481078147888184,-88.29680633544922,1.0
369,-35.25757598876953,-52.287193298339844,1.0
370,60.121829986572266,11.918664932250977,-1.0
371,-40.06201934814453,-12.596848487854004,1.0
372,17.981821060180664,90.71305084228516,1.0
373,77.19078063964844,36.198646545410156,1.0
374,-81.22960662841797,31.202869415283203,1.0
375,18.056943893432617,89.10588073730469,1.0
376,-39.40234375,2.885573625564575,1.0
377,78.00096130371094,34.622230529785156,1.0
378,77.20722961425781,36.18654251098633,-1.0
379,30.47467613220215,-66.31729125976562,1.0
380,83.80303192138672,-3.4155731201171875,-1.0
381,72.61101531982422,-33.18566131591797,1.0
382,76.55062103271484,36.502525329589844,1.0
383,-39.52108383178711,2.894892930984497,1.0
384,-78.80989837646484,32.55925750732422,1.0
385,-71.28336334228516,8.835308074951172,1.0
386,84.73804473876953,10.421378135681152,1.0
387,30.795764923095703,-65.40516662597656,1.0
388,-78.88017272949219,34.2662467956543,1.0
389,12.138925552368164,-37.172996520996094,1.0
390,76.93212890625,36.341304779052734,1.0
391,-81.908935546875,4.472276210784912,1.0
392,-81.90928649902344,4.471875190734863,1.0
393,-1.2022247314453125,-78.99140167236328,1.0
394,-24.38655662536621,-73.01686096191406,1.0
395,-46.9834098815918,-51.422508239746094,1.0
396,-79.68310546875,4.610007286071777,1.0
397,60.17721176147461,-67.34039306640625,-1.0
398,69.81770324707031,-54.234161376953125,1.0
399,75.94073486328125,36.49162292480469,1.0
400,-31.92071533203125,-55.0797004699707,1.0
401,-43.615501403808594,-46.713905334472656,1.0
402,19.28509521484375,17.775548934936523,1.0
403,-68.87309265136719,47.042301177978516,1.0
404,-12.328400611877441,28.938549041748047,1.0
405,69.53683471679688,-53.660640716552734,-1.0
406,91.3927993774414,2.448838710784912,1.0
407,57.450809478759766,11.14222240447998,1.0
408,-47.52606201171875,-5.529831409454346,1.0
409,-27.052522659301758,-65.75501251220703,1.0
410,34.468868255615234,-20.276845932006836,1.0
411,-29.828166961669922,-11.447334289550781,-1.0
412,77.92532348632812,34.57025146484375,1.0
413,-35.39068603515625,-52.4386100769043,1.0
414,69.8606185913086,-54.95722198486328,1.0
415,78.72895812988281,-7.904367923736572,1.0
416,37.43962097167969,-58.21367645263672,1.0
417,18.04122543334961,88.94483947753906,1.0
418,-76.93202209472656,33.518836975097656,1.0
419,-3.145449638366699,-73.13630676269531,1.0
420,-79.36151885986328,32.225547790527344,1.0
421,18.91085433959961,17.068513870239258,1.0
422,20.896512985229492,6.232559680938721,1.0
423,-82.15056610107422,30.952190399169922,1.0
424,-10.25571346282959,9.758061408996582,1.0
425,56.33734893798828,41.80485153198242,1.0
426,-19.508398056030273,-8.285759925842285,1.0
427,-4.182690620422363,-44.77919387817383,-1.0
428,69.5341567993164,-53.65899658203125,-1.0
429,52.120479583740234,-42.11288070678711,1.0
430,68.7842025756836,8.039942741394043,1.0
431,20.313262939453125,-29.898208618164062,1.0
432,8.113042831420898,-88.21692657470703,1.0
433,-3.58302903175354,-39.51927185058594,1.0
434,-40.19807815551758,-12.094762802124023,1.0
435,59.35150909423828,-68.3575668334961,1.0
436,-59.25590896606445,4.813254356384277,1.0
437,-5.830327987670898,-49.88116455078125,1.0
438,2.517474889755249,-80.61219024658203,1.0
439,62.35048294067383,69.00054168701172,1.0
440,20.821943283081055,-31.19977569580078,1.0
441,11.542154312133789,-36.66766357421875,1.0
442,62.93910598754883,68.20787811279297,1.0
443,44.122440338134766,-74.25784301757812,1.0
444,-10.936844825744629,9.992940902709961,1.0
445,61.49285125732422,67.70616912841797,1.0
446,-18.319313049316406,-6.468067646026611,1.0
447,-82.46407318115234,30.928062438964844,1.0
448,-45.0117301940918,-49.536376953125,1.0
449,70.07160186767578,-52.534706115722656,1.0
450,-16.43825340270996,-86.40641021728516,1.0
451,-93.3797836303711,3.1225242614746094,1.0
452,4.560892581939697,1.8493150472640991,1.0
453,-24.079219818115234,-69.85157012939453,1.0
454,76.9236068725586,36.32018280029297,1.0
455,17.993785858154297,91.11404418945312,1.0
456,37.2452278137207,-59.21040344238281,1.0
457,90.17012786865234,-2.8578569889068604,-1.0
458,-53.29890441894531,-62.058353424072266,1.0
459,20.67827606201172,6.3070759773254395,1.0
460,-45.523033142089844,-49.787322998046875,1.0
461,18.028928756713867,89.0461196899414,1.0
462,17.997804641723633,87.29681396484375,1.0
463,-1.019870638847351,60.0121955871582,-1.0
464,-20.13777732849121,-8.645893096923828,-1.0
465,18.013212203979492,89.22650146484375,1.0
466,24.107149124145508,-16.285844802856445,1.0
467,-10.535011291503906,2.4392335414886475,1.0
468,23.332481384277344,60.44895553588867,1.0
469,20.90878677368164,6.21182918548584,1.0
470,-0.15628358721733093,-79.33674621582031,1.0
471,-65.44983673095703,39.60215759277344,1.0
472,-8.760138511657715,27.363027572631836,1.0
473,76.11917114257812,36.52705764770508,1.0
474,-13.890263557434082,-0.7346843481063843,-1.0
475,-18.794225692749023,-29.380186080932617,1.0
476,-5.655819892883301,-72.7540283203125,1.0
477,31.18628692626953,-65.99697875976562,-1.0
478,6.974687099456787,-88.00720977783203,1.0
479,76.28389739990234,32.31000900268555,1.0
480,-43.65475845336914,66.73048400878906,-1.0
481,57.387577056884766,11.207221031188965,1.0
482,-69.41256713867188,48.00196075439453,-1.0
483,-35.530914306640625,-52.405670166015625,1.0
484,-22.09950828552246,-9.076889038085938,1.0
485,45.848323822021484,-47.00475311279297,1.0
486,-36.55272674560547,7.673668384552002,1.0
487,72.70893859863281,4.518083572387695,-1.0
488,-17.980915069580078,-38.78257751464844,1.0
489,32.4072151184082,-70.03810119628906,1.0
490,17.000192642211914,-35.12328338623047,-1.0
491,-28.41726303100586,-65.75861358642578,1.0
492,-68.94918823242188,47.227230072021484,1.0
493,-14.215507507324219,-1.2173917293548584,1.0
494,21.413745880126953,5.8449225425720215,-1.0
495,17.611665725708008,-35.14500045776367,1.0
496,-82.1410903930664,30.694210052490234,1.0
497,34.061241149902344,-70.88571166992188,-1.0
498,-83.85198211669922,28.940013885498047,1.0
499,7.332261562347412,9.889909744262695,1.0
500,-40.12443923950195,-12.60882568359375,1.0
501,-14.440627098083496,32.845333099365234,1.0
502,18.01413917541504,89.60090637207031,1.0
503,78.78838348388672,35.268218994140625,-1.0
504,26.65198516845703,50.155120849609375,1.0
505,22.654687881469727,17.237960815429688,1.0
506,-93.90784454345703,2.7669100761413574,1.0
507,-5.579692363739014,-72.67359924316406,1.0
508,-36.717872619628906,-62.799556732177734,1.0
509,-10.02097225189209,2.0762219429016113,1.0
510,-35.75950241088867,63.212127685546875,1.0
511,77.50389099121094,34.42786407470703,1.0
512,-80.83624267578125,31.356342315673828,1.0
513,60.301177978515625,54.79633331298828,1.0
514,-7.116766452789307,8.629754066467285,1.0
515,17.252182006835938,-35.36915969848633,1.0
516,-70.11593627929688,9.475747108459473,1.0
517,-78.81822204589844,34.26057052612305,1.0
518,31.18282127380371,-66.42330932617188,-1.0
519,8.115036964416504,-89.71385955810547,1.0
520,-18.971256256103516,-38.54164505004883,1.0
521,-69.39244079589844,47.99769592285156,1.0
522,-57.84423065185547,5.008341312408447,1.0
523,23.9066104888916,-27.56405258178711,1.0
524,-81.96195220947266,4.416986465454102,1.0
525,-45.325294494628906,-49.194332122802734,1.0
526,74.77922821044922,2.3930041790008545,1.0
527,62.20133590698242,68.9395523071289,1.0
528,-36.71274948120117,-61.775428771972656,1.0
529,0.217396080493927,56.79574203491211,1.0
530,76.01649475097656,-4.984498977661133,1.0
531,17.892187118530273,86.8082504272461,1.0
532,-10.050849914550781,2.8464860916137695,1.0
533,-38.76318359375,-57.37535095214844,1.0
534,-14.169698715209961,-1.088315725326538,1.0
535,-24.936092376708984,-72.1323013305664,-1.0
536,57.6015739440918,40.45901870727539,1.0
537,56.885311126708984,11.860864639282227,-1.0
538,12.730805397033691,10.516083717346191,1.0
539,-16.629873275756836,-86.15209197998047,1.0
540,-5.7880659103393555,-50.0819206237793,1.0
541,75.03778076171875,-0.9547398686408997,1.0
542,-26.319873809814453,-65.78245544433594,1.0
543,-19.36446762084961,-8.232603073120117,-1.0
544,0.2259843945503235,56.29404067993164,1.0
545,-3.571201801300049,-39.50129699707031,1.0
546,-35.75914001464844,63.21577835083008,1.0
547,-81.96612548828125,4.4036784172058105,1.0
548,33.76076126098633,48.503509521484375,1.0
549,59.675960540771484,-67.77667999267578,1.0
550,78.01719665527344,7.217015743255615,-1.0
551,16.363698959350586,73.66482543945312,1.0
552,70.41357421875,-50.42551803588867,1.0
553,45.8154182434082,-47.1537971496582,1.0
554,-82.27117156982422,30.895557403564453,1.0
555,-1.2032842636108398,-78.9710693359375,1.0
556,32.87617874145508,-19.84654426574707,1.0
557,-91.7000961303711,3.9194369316101074,1.0
558,35.56985092163086,-20.470396041870117,-1.0
559,31.53197479248047,-19.89689064025879,1.0
560,35.35767364501953,-22.795677185058594,1.0
561,66.06664276123047,-40.92295837402344,1.0
562,-10.829723358154297,0.6200763583183289,1.0
563,31.00762367248535,-65.07955169677734,-1.0
564,20.902170181274414,-29.400514602661133,1.0
565,57.281944274902344,11.365635871887207,1.0
566,-10.921917915344238,0.6157676577568054,1.0
567,17.786243438720703,82.28529357910156,1.0
568,9.848991394042969,43.96230697631836,1.0
569,3.627819538116455,-81.65682220458984,1.0
570,-6.782549858093262,-72.61734008789062,1.0
571,-9.645413398742676,-46.94858169555664,1.0
572,7.942850112915039,42.45075988769531,1.0
573,-91.48506927490234,3.9805877208709717,-1.0
574,-79.17493438720703,4.5984063148498535,1.0
575,-48.18938446044922,67.31063079833984,1.0
576,83.37063598632812,9.35437297821045,1.0
577,-9.673632621765137,9.527619361877441,1.0
578,-15.464285850524902,30.471614837646484,1.0
579,62.95934295654297,68.17455291748047,-1.0
580,-66.7370376586914,44.43301773071289,1.0
581,-3.950767993927002,-77.89820098876953,1.0
582,7.994665145874023,42.47018051147461,1.0
583,77.08768463134766,36.18385696411133,1.0
584,-7.099661827087402,8.631521224975586,1.0
585,-15.51725959777832,-1.5046718120574951,1.0
586,-0.15557602047920227,56.937686920166016,1.0
587,72.70384216308594,4.441537380218506,1.0
588,17.56243133544922,-34.03300094604492,1.0
589,7.9643402099609375,42.484214782714844,1.0
590,-82.01429748535156,30.696134567260742,1.0
591,-6.184826850891113,8.283539772033691,1.0
592,-91.91588592529297,3.816154718399048,1.0
593,17.940902709960938,87.30329895019531,1.0
594,-15.821059226989746,30.45664405822754,1.0
595,-32.32903289794922,-11.536576271057129,1.0
596,-83.8294677734375,28.845121383666992,1.0
597,-69.3310775756836,48.165367126464844,1.0
598,52.616024017333984,-41.49508285522461,1.0
599,77.87409210205078,6.996784687042236,-1.0
600,71.31584930419922,-36.07032012939453,1.0
601,25.046981811523438,16.305879592895508,1.0
602,-10.098199844360352,2.24226975440979,1.0
603,-91.1686019897461,4.135250568389893,1.0
604,32.11258316040039,-64.26082611083984,1.0
