,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.02169283864734321,0.006993866750195111,0.004906505926737904,0.005090853380057356,0.005786685970820195,0.005051350925318137,0.006317059899810377,0.006547504118368121,0.006217930689466261,0.006078471337660441,0.006984625229756093,0.007117311544081393
Kmeans,0.02193317913665373,0.008038073646785538,0.0049963065625995085,0.00464941871148024,0.004367868087012489,0.004595208600524814,0.004163699318110466,0.004332252273077881,0.0040555487161613715,0.003766469055388449,0.003627609979130525,0.004315681965973385
