iter,time,reward,steps,convergence
1,0.0011555520000001707,-248.52,189.96,89.3965188881
2,0.001969800999999549,-289.58,199.66,79.77176939406948
3,0.0028065220000002,-206.5,200.0,69.95841779515645
4,0.0041415530000001866,-402.58,200.0,60.352389004943895
5,0.0044081799999986515,-305.14,200.0,50.55830803248422
6,0.005263916999997065,-220.06,200.0,40.70547273577916
7,0.006041195999996418,-240.76,200.0,31.09642901799959
8,0.006856102999996949,-238.8,200.0,21.48351894627117
9,0.007319567999996224,-216.4,200.0,11.897358966572659
10,0.008161197999996261,-282.2,196.96,2.2985035845828636
11,0.00896754799999755,-240.02,199.24,2.0728557491068536
12,0.009822533999997773,-214.08,200.0,1.8344991993878508
13,0.010715304999996178,-203.06,200.0,2.669333028963689
14,0.011204707999995733,-213.1,200.0,2.403656065138715
15,0.011759767999995674,-240.54,200.0,2.410567586629795
16,0.012639942999994602,-210.34,200.0,3.336275569164369
17,0.013415160999995734,-251.38,198.94,3.3022587305085223
18,0.014231969999995542,-201.9,200.0,3.3296666860081943
19,0.015380517999995291,-208.24,200.0,3.286309795883973
20,0.01604550599999577,-218.72,200.0,3.087992318230179
21,0.016917642999995763,-315.68,200.0,3.27553795450146
22,0.017742660999996218,-213.02,200.0,3.280506880630471
23,0.018581304999996107,-222.96,197.56,3.0778821289306366
24,0.019370771999996705,-208.72,198.98,3.745029619974892
25,0.020148586999996,-203.24,200.0,3.7464403319457893
26,0.021119794999997055,-201.9,200.0,3.1049798729774345
27,0.021805236999997035,-222.2,200.0,3.146677888577501
28,0.02232978299999644,-226.38,200.0,3.4594516705489817
29,0.02322570099999588,-334.32,198.72,3.760675976836725
30,0.02429421299999568,-299.92,200.0,4.201974878864392
31,0.024544031999996108,-222.2,200.0,4.4901946121914005
32,0.02556341899999559,-201.32,200.0,4.485076964232512
33,0.026064909999995223,-212.34,200.0,4.137251798898427
34,0.026570860999994395,-186.96,189.42,3.8825521562228054
35,0.026839517999993845,-211.62,195.78,4.2595758361412175
36,0.027432227999995007,-186.34,184.06,4.183624693071973
37,0.027652662999996025,-200.16,200.0,4.3470887795250635
38,0.028396897999996895,-199.7,198.66,4.076818210190511
39,0.028874350999997134,-252.82,198.42,3.8264117604928836
40,0.029256139999997544,-185.8,189.94,3.669378492219495
41,0.029932106999996932,-182.84,190.56,3.4119129580878513
42,0.030756635999997783,-204.4,199.3,3.6354215229488234
43,0.03162910199999658,-187.92,191.78,3.7720469251264044
44,0.03253700999999509,-197.86,198.84,3.587799602635956
45,0.03276324399999453,-174.44,184.36,3.5391878746515246
46,0.032869820999994914,-176.64,186.1,3.6288204498508643
47,0.03367400099999429,-197.64,193.86,4.026491353571667
48,0.034240446999994845,-206.54,200.0,3.9003355518200635
49,0.03467016499999431,-158.42,175.9,3.9180546095673776
50,0.034784406999994744,-141.58,157.74,4.304757039861374
51,0.034974174999995,-195.02,197.28,4.321915387559422
52,0.03563446099999368,-165.82,176.14,4.755095210644039
53,0.03598752299999397,-176.06,184.76,4.811534198848592
54,0.03632346099999495,-191.88,196.62,5.184230322196923
55,0.036653533999993826,-167.14,177.52,5.068277551520184
56,0.03704563899999336,-170.94,183.36,5.025167081531576
57,0.03739322799999201,-177.3,185.38,4.835480015307465
58,0.0377255759999926,-188.98,192.56,4.921229041344953
59,0.03813088599999226,-78.38,115.32,5.165586070129313
60,0.03854217599999288,-142.16,163.28,4.656418223954856
61,0.038751661999993914,-172.14,182.6,4.890721105963115
62,0.03924344399999491,-128.46,151.12,4.808307788178658
63,0.03950886199999459,-139.94,156.7,4.625033244601091
64,0.03967915199999439,-182.88,187.9,4.214007739350965
65,0.040132005999995,-35.76,83.24,4.083656148036398
66,0.04035482899999465,-157.6,170.28,3.9407155282991817
67,0.04063005599999414,-59.5,108.54,3.7930929530262594
68,0.04076395999999427,-34.3,90.56,3.8448155665478807
69,0.040954572999995165,-181.06,187.04,3.5324356561343477
70,0.0410488379999947,-163.74,176.44,3.3914091864577784
71,0.04121069699999502,-104.86,132.64,2.992120409768806
72,0.04140033999999382,-82.28,113.36,2.49558821148453
73,0.04147339299999331,-41.64,69.5,2.5129580386111483
74,0.041713602999992716,-134.4,158.98,2.627886111423753
75,0.04182740199999202,-131.84,146.34,2.7322410100170638
76,0.04190012299999246,-14.98,38.76,2.6737837294606117
77,0.041983963999992824,-163.82,174.5,2.459745453348129
78,0.04209341299999281,-27.18,56.16,2.361234223961116
79,0.0423508769999934,-36.92,70.68,2.5065142718866964
80,0.042451128999992704,9.48,46.7,2.57960174215315
81,0.04268022099999236,-50.4,74.92,2.6003239251341213
82,0.04277823599999131,-41.82,73.08,2.9234522621914016
83,0.04288847799999118,-80.9,114.42,2.6180757257861913
84,0.04296892699999155,-67.48,93.66,2.863993011512471
85,0.04309882399999054,-13.42,42.64,2.882807671245909
86,0.04319607699999217,-20.28,53.0,3.291369210855076
87,0.04329592099999324,-27.52,53.9,3.1344921306507634
