iter,time,reward,steps,convergence
1,0.0007674189999997694,-304.92,195.6,90.10259092446154
2,0.0021301180000001807,-303.68,199.1,80.47973847873676
3,0.0033682150000000632,-223.96,200.0,70.86430545116703
4,0.004072241000000254,-208.86,200.0,60.99444335220492
5,0.005010600000000309,-218.22,200.0,51.19434335220491
6,0.0062144360000004895,-214.08,200.0,41.33105495160299
7,0.026436082000000027,-204.22,200.0,31.73075495160299
8,0.027876345000000136,-844.32,200.0,22.128661364230748
9,0.028765987999999965,-211.54,200.0,12.278425426957002
10,0.0297765959999996,-203.06,200.0,2.608056260058981
11,0.03067651099999935,-218.4,196.48,1.8902392645777006
12,0.03143382699999897,-225.16,200.0,1.6345450165411226
13,0.032316708999998944,-242.5,200.0,1.678816433527759
14,0.03322213499999904,-211.56,198.56,2.548678532489872
15,0.03408558099999848,-226.84,200.0,3.2587785324898717
16,0.03529808699999837,-208.22,200.0,4.1301674859403406
17,0.03619764399999781,-212.92,200.0,3.9297452849653
18,0.037112928999998296,-206.82,200.0,3.6648514670371997
19,0.03738760799999774,-230.32,200.0,3.640709288972976
20,0.03790569899999774,-222.2,200.0,3.5102837394875075
21,0.03880265799999805,-225.1,200.0,3.3311962843163996
22,0.03951156799999822,-232.06,197.34,3.338496392190103
23,0.04007624499999807,-213.5,200.0,3.0352989561836106
24,0.041015212999997885,-210.02,200.0,2.154700950066503
25,0.041787944999998494,-212.42,198.04,1.3599270371745846
26,0.042425246999998834,-258.16,200.0,0.8417834075685233
27,0.043309375999998956,-212.34,200.0,1.0967632679611978
28,0.04413942099999879,-199.56,197.36,1.3362531105279476
29,0.044364688999999125,-199.82,192.66,1.3426467278403513
30,0.04459567099999884,-223.56,195.82,1.6053474185843186
31,0.04537309099999831,-206.76,199.68,1.601817021377681
32,0.04558632199999835,-257.86,196.3,1.7789372395336749
33,0.04651797899999899,-221.48,200.0,2.0613016444035663
34,0.04732578599999826,-306.84,194.48,2.0769386861425025
35,0.04767450299999876,-159.66,167.34,3.0067125990344215
36,0.04817802199999921,-194.86,185.06,2.7135579183060243
37,0.048724550999999394,-209.44,200.0,2.658361031793916
38,0.04905220999999926,-194.24,191.94,2.4092109995266164
39,0.04937595699999964,-202.06,198.12,2.7316039645916126
40,0.049951853999999685,-200.3,200.0,2.6850962031714394
41,0.05043602099999944,-207.62,200.0,3.41613058192196
42,0.05118122899999911,-194.98,194.04,3.22886085231035
43,0.05178769499999891,-188.44,191.38,3.225715046523115
44,0.05253386599999921,-198.94,197.8,3.6571878665020576
45,0.05317069199999924,-169.46,179.64,3.0645745604623547
46,0.05390462099999915,-152.08,168.9,3.177833042281447
47,0.05403495599999886,-192.82,189.7,3.928922019475921
48,0.05467294399999911,-169.58,183.8,4.110746535529328
49,0.05526159899999872,-203.76,195.46,4.23410395509778
50,0.05558872299999873,-461.58,159.1,4.990485292157475
51,0.056519799999998455,-221.1,198.6,4.343962599363434
52,0.056887447999998564,-199.0,193.0,4.690860038230777
53,0.0573197849999989,-208.78,196.76,5.246898177284895
54,0.05780389799999863,-211.28,199.4,5.35439833747396
55,0.057898493999997136,-180.1,184.58,5.299908601298471
56,0.0582873219999982,-37.16,88.1,5.514932126269253
57,0.058585883999997534,-122.82,152.58,5.464782376169253
58,0.0589521849999981,-145.3,165.84,5.660785451873914
59,0.05926557399999677,-186.02,189.74,5.710984171114892
60,0.05935546899999533,-78.0,116.7,4.909480752931964
61,0.06003690999999556,-323.68,176.48,5.421775058310329
62,0.06058077599999656,-228.08,195.7,5.214208151470269
63,0.06135080299999629,-156.86,168.74,4.661793010422139
