iter,time,reward,steps,convergence
1,0.0008935580000013488,-223.62,199.02,90.96604821241633
2,0.0016435690000022873,-208.88,192.98,83.76451650241634
3,0.0019446820000013076,-200.74,200.0,76.55833235538077
4,0.0026804960000035294,-228.76,200.0,66.95143571280093
5,0.003464047000001358,-259.46,199.02,57.28465340278368
6,0.004225331000000665,-248.4,198.28,55.394653402783675
7,0.005032024000001911,-144.22,164.44,52.64028104850104
8,0.005124010999999484,-201.16,181.48,48.34386623282161
9,0.005271494999995241,-474.88,145.32,46.83210231970598
10,0.005374794999994492,-123.58,144.52,41.01412082174747
11,0.006009356999989279,-181.7,186.14,40.82987973133113
12,0.006751783999995098,-180.18,186.36,46.8532722185352
13,0.00747434499999855,-145.02,159.6,52.697750284986014
14,0.007726238000003605,-194.76,178.9,61.2246308895624
15,0.008446757999998056,-147.26,181.76,63.84113350579726
16,0.00877700699999906,-137.8,179.02,63.41655640171662
17,0.00903642500000501,-132.78,160.84,63.894880155737766
18,0.009186473000006856,18.88,72.94,66.40307077257859
19,0.00933590100000714,45.92,50.98,63.11207591725364
20,0.009563636000002873,12.72,83.16,60.9633770651001
21,0.00968930300000892,-3.2,91.7,66.63483683564337
22,0.010070850000005294,27.36,61.32,65.11882352774765
23,0.010247506000006013,23.52,69.62,64.79441919133549
24,0.010455700000008505,26.36,59.72,63.66512830049576
25,0.010592368000004626,18.88,74.88,65.86381538829212
26,0.010953623000006019,-155.52,142.66,66.25728163585562
27,0.01109806600000951,-216.16,184.7,66.02366460284829
28,0.01141566200001165,-179.78,184.66,65.63090795085053
29,0.011820205000013573,-131.16,172.64,69.17259255654577
30,0.01205006100001782,-182.42,191.28,78.23803564067987
31,0.012791893000020593,-205.98,196.76,75.51484167018688
32,0.01351437100002073,-197.5,197.76,76.14266924207818
33,0.01423148300001742,-200.74,200.0,72.49406716047312
34,0.014981864000013445,-239.02,200.0,67.9275831683593
35,0.015794075000016505,-205.04,199.84,64.72569261680304
36,0.016536435000020333,-237.42,200.0,59.49987592910069
37,0.017444207000018253,-362.5,199.64,56.52854156236954
38,0.018215929000021447,-117.82,150.12,57.52289079355703
39,0.018364386000023103,-31.72,84.18,56.3751811543127
40,0.018489937000026657,-26.42,83.82,48.108913415996895
41,0.018830704000031062,-67.2,108.38,49.47786227153476
42,0.01895161800003109,-14.62,60.5,44.91600685664379
43,0.01904972500003055,1.14,53.48,41.70742676926428
44,0.019120830000026956,-10.22,56.74,44.249964474514755
45,0.019172617000023706,19.32,39.8,43.11440123195742
46,0.019228152000025034,-10.04,57.32,41.24155348819316
47,0.019302103000029547,7.64,46.28,37.1446357427053
48,0.01995581400002777,-91.24,121.98,33.08544408591966
49,0.020036704000027328,23.66,35.74,28.22575587218335
50,0.02012675500002814,32.48,28.64,32.10372423084916
51,0.020195018000030984,3.46,52.76,29.368766810923745
52,0.020279472000027,-138.84,139.88,29.272203766732524
53,0.021002646000020775,1.92,46.56,36.07153608758076
54,0.02107562800001972,36.26,25.72,34.551914182937864
55,0.021165405000019177,-358.12,91.92,38.37925629500035
56,0.021481096000016464,-68.82,115.24,40.5089639915906
57,0.02164999300001824,34.9,26.5,41.151097600110724
58,0.021714710000011905,0.6,63.12,44.19545642508366
59,0.022007275000014204,3.8,59.06,45.75916350305824
60,0.022177358000014635,15.32,49.56,41.417599640695855
61,0.022260732000020766,10.78,53.52,39.201433231255535
62,0.022342345000019748,20.82,44.06,36.834284787062934
63,0.022462655000019538,40.2,27.0,30.026260756803755
64,0.022535265000016125,31.46,27.62,26.55601279938586
65,0.022630119000019988,-140.06,148.32,25.28898436942697
66,0.022899444000017866,3.94,57.46,26.857771862135575
67,0.023233045000011998,25.58,28.86,28.007370568291122
68,0.023295894000014528,20.82,41.74,23.74091980626735
69,0.023398171000010848,-64.14,78.32,22.543696362199807
70,0.02357989300001151,-155.68,169.54,23.788908307146478
71,0.023694511000016405,-15.54,67.32,31.376850456530853
72,0.023859304000019677,7.12,59.22,34.245667442631124
73,0.023922214000016595,-47.92,99.5,35.55169644527696
74,0.024020257000017864,-30.28,84.18,37.40303745545869
75,0.02428038500001861,-390.02,159.68,39.107960353281115
76,0.024632204000020863,-109.8,149.36,36.602855158360825
77,0.024829337000021212,33.86,26.38,35.58609755143518
78,0.02491571100001977,8.36,53.04,35.995989296000836
79,0.02507383700002208,33.06,25.44,36.77405334513269
80,0.025132366000022444,37.72,26.0,38.55488757915422
81,0.025191598000020576,18.56,43.42,32.67779854999091
82,0.025274421000027303,15.04,45.78,31.896027878669344
83,0.025374396000032107,20.5,41.48,34.568737233300446
84,0.025476355000037643,3.1,57.44,35.00623260491339
85,0.02556834100003158,11.72,42.14,30.94393567589657
86,0.025661685000031298,-37.36,98.48,34.401187006393016
87,0.025803667000026564,-25.42,86.24,35.246308271404395
88,0.02595000000002301,6.88,57.42,33.93031574454399
89,0.026054272000024525,32.78,25.72,37.18738617998074
90,0.026111804000024108,-1.78,61.44,34.81433214422352
91,0.02620626600002396,13.14,43.92,36.9726816756524
92,0.026310012000024585,1.84,60.14,36.972483178138866
93,0.026433544000028064,6.84,57.86,33.22224316631967
94,0.02652173600002783,35.5,27.06,32.32991747035988
95,0.026634368000024722,25.52,30.66,33.35108312770928
96,0.02671112400002329,9.64,56.4,33.709630864085696
97,0.026867481000024895,-67.04,112.56,32.67420960670514
98,0.027024276000027214,-197.4,160.48,32.905367919172605
99,0.02724447000002783,-11.72,70.24,28.617427011551786
100,0.02739570400002833,34.42,26.4,28.4443200115853
101,0.027474578000031613,37.4,26.32,26.596903036043148
102,0.027528975000031153,35.52,27.62,24.400591592059904
103,0.027593488000029254,32.52,27.14,23.342944695554912
104,0.027696766000026685,18.78,44.36,22.47703847056131
105,0.027756281000023364,34.88,28.26,23.300658611816473
106,0.027843447000023502,0.46,62.1,19.261226479188252
107,0.027940505000024984,31.34,30.06,19.936868151705905
108,0.02801338900003003,14.06,44.44,17.62484132663591
109,0.028100681000026384,-2.14,62.1,21.1791268137999
110,0.02821360400002959,2.5,62.96,20.5204754512928
111,0.028871307000031265,19.82,39.26,18.968507596874964
112,0.028955962000026148,31.58,26.34,19.424603084777495
113,0.02909015800002379,23.22,42.82,19.80495592586496
114,0.029166992000021708,19.4,40.84,20.185760910268307
115,0.02926630700002164,22.22,42.08,18.281652729230874
116,0.029388577000020177,15.1,47.46,24.007977605059523
117,0.029521315000017978,-142.48,152.08,25.32626966732059
118,0.029812752000019316,-6.12,66.66,27.787417578836948
119,0.029886300000015353,33.58,27.24,23.68189600337976
120,0.029967459000019403,29.82,26.36,23.096954217812105
121,0.030076817000022515,10.4,55.06,28.58369252462638
122,0.030362484000022505,20.56,42.0,31.377020452982798
123,0.030612445000024024,-17.0,78.4,33.23923404205688
124,0.030899984000022584,-230.92,188.02,34.573265023750075
125,0.03117543700002301,-0.08,64.96,34.38424984807025
126,0.031256983000027105,1.6,58.36,27.43974591816351
127,0.03132840100002454,36.62,25.36,25.232038493939644
128,0.03147847200002474,40.24,27.54,23.57058861722155
129,0.03155013800002138,16.98,47.32,22.37732700131559
130,0.03163840700002396,37.8,28.82,22.001525597930318
131,0.031746397000020465,-8.38,69.2,15.677749465148588
132,0.031840687000020296,-1.22,66.4,12.60032073047233
133,0.03192525900001897,16.76,45.22,11.407321633298329
134,0.03202107400002063,0.1,58.12,10.077079454974735
135,0.032092417000015416,38.8,28.4,9.840839135602694
136,0.03215549200001533,16.9,47.98,10.020778160456121
137,0.03222785000001238,26.46,29.14,10.25533419165743
138,0.0324042490000096,37.68,27.2,10.554151045509098
139,0.03246424700000716,0.78,62.94,12.128835930618234
140,0.03264456000000848,35.42,26.56,13.76516235350995
