,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.042505680426775244,0.042699984832688845,0.09550123212662193,0.1089282770755559,0.08885547496004842,0.08987526693775048,0.08674045348008008,0.07248634586668397,0.08491595610390994,0.08967459627084678,0.0818050016439277,0.07940694431497868
Kmeans,0.0038341566030154406,0.05869942805711001,0.08993404262669162,0.07766407973675324,0.09364923439051862,0.09408653222764748,0.08743662433361622,0.0800328032516781,0.08412947418301907,0.0760209619092941,0.0830802730035082,0.07446596850703077
