,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.05011860141581169,0.09368717320001958,0.08517680088743838,0.08889136169915306,0.09074794577370413,0.1026037893545141,0.09797703980097161,0.08096370669771731,0.06832884248882691,0.06719768160814722,0.07509371407819006,0.07573814552828569
Kmeans,0.1340943943386298,0.16118849575267952,0.1356228678272523,0.10935395285779594,0.10725933405302182,0.09928321180600935,0.09563866902468683,0.09387374990609303,0.09095545647668728,0.08735922199519253,0.08074181329127632,0.08126518875842234
