0,0.204892610078807
1,0.19744105926020222
2,0.16320543695796952
3,0.11892011805885166
4,0.10429460966360567
5,0.0495854427121136
6,0.04169191522582175
7,0.04168361004411464
8,0.029769458377185146
9,0.027680420514403538
10,0.01054842223445198
11,0.010286896872473366
