,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
65,0.05203204154968262,0.0005581855773925781,0.627842866988284,0.6278434193499093,0.01,"(50, 50)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 12}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.004926053798503921,4.350166342711448e-05,0.0021887550862273665,0.0005454364033310899
66,0.02740054130554199,0.0005301475524902344,0.647829083390765,0.6528304994532684,0.001,"(100,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 2}",1,0.6267123287671232,0.6281276962899051,0.6701030927835051,0.678448275862069,0.6793103448275862,0.7028423772609819,0.6275862068965518,0.627906976744186,0.6354166666666666,0.6268271711092004,0.0012809583353676779,2.776920462164345e-05,0.02235603233986981,0.03182779270798524
67,0.038469552993774414,0.000514078140258789,0.627842866988284,0.6278434193499093,0.001,"(100,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 3}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.013215612306876675,1.0708577845495621e-05,0.0021887550862273665,0.0005454364033310899
68,0.021920013427734374,0.0005800247192382813,0.627842866988284,0.6278434193499093,0.001,"(100,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 4}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.003062875822069836,5.812200962724662e-05,0.0021887550862273665,0.0005454364033310899
69,0.02104663848876953,0.0006236553192138672,0.627842866988284,0.6278434193499093,0.001,"(100,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 5}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0006339856036727703,6.67998314033834e-05,0.0021887550862273665,0.0005454364033310899
70,0.021149826049804688,0.0006117343902587891,0.07856650585802895,0.07856628228733997,0.001,"(100,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 6}",113,0.07876712328767123,0.07851596203623813,0.07903780068728522,0.07844827586206897,0.07931034482758621,0.07838070628768304,0.07931034482758621,0.07838070628768304,0.0763888888888889,0.07910576096302666,0.00136179091100611,5.375699789788094e-05,0.0011022817113632546,0.0002743617279775702
71,0.03402385711669922,0.0005765438079833984,0.627842866988284,0.6278434193499093,0.001,"(100,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 7}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0016129915624024252,4.065505892848958e-05,0.0021887550862273665,0.0005454364033310899
72,0.02325911521911621,0.0005907535552978516,0.627842866988284,0.6278434193499093,0.001,"(100,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 8}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0010504150331747664,3.6922225060719996e-05,0.0021887550862273665,0.0005454364033310899
73,0.03447327613830566,0.0005672931671142578,0.6319779462439696,0.6369856613730811,0.001,"(100,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 9}",5,0.6541095890410958,0.642795513373598,0.6323024054982818,0.6698275862068965,0.6275862068965518,0.6261843238587425,0.6137931034482759,0.6192937123169682,0.6319444444444444,0.6268271711092004,0.0016938873873678178,6.037248046207047e-05,0.01298221151267131,0.018139544013023073
74,0.046062135696411134,0.0006451129913330079,0.6175051688490696,0.6211250730966793,0.001,"(100,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 10}",105,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.5758620689655173,0.5943152454780362,0.6319444444444444,0.6268271711092004,0.007777189057378411,5.91248080815612e-05,0.020926961546232935,0.013415968292293606
75,0.0332366943359375,0.0006001472473144531,0.627842866988284,0.6278434193499093,0.001,"(100,)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 11}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.003419338336024647,4.6953910665456654e-05,0.0021887550862273665,0.0005454364033310899
76,0.03476839065551758,0.0005853652954101562,0.6271536871123363,0.6266372650647174,0.001,"(100,)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 12}",97,0.6267123287671232,0.6272648835202761,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6241379310344828,0.6227390180878553,0.6319444444444444,0.6268271711092004,0.004589643372069525,4.1315511476950074e-05,0.002654417487376514,0.002025745619825302
77,0.017648077011108397,0.0004435539245605469,0.627842866988284,0.6278434193499093,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.000817982903197751,2.8538454942246605e-05,0.0021887550862273665,0.0005454364033310899
78,0.03368535041809082,0.00045146942138671873,0.627842866988284,0.6278434193499093,0.001,"(50,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 3}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.014291499509601612,3.853145200475392e-05,0.0021887550862273665,0.0005454364033310899
79,0.017647218704223634,0.000476837158203125,0.627842866988284,0.6278434193499093,0.001,"(50,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 4}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.002626581619845024,1.6294300869170856e-05,0.0021887550862273665,0.0005454364033310899
80,0.016524028778076173,0.0004779815673828125,0.07856650585802895,0.07856628228733997,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 5}",113,0.07876712328767123,0.07851596203623813,0.07903780068728522,0.07844827586206897,0.07931034482758621,0.07838070628768304,0.07931034482758621,0.07838070628768304,0.0763888888888889,0.07910576096302666,0.0009861746557201677,2.85423586392676e-05,0.0011022817113632546,0.0002743617279775702
81,0.02748398780822754,0.0005032062530517578,0.627842866988284,0.6278434193499093,0.001,"(50,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 6}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0014154864931665964,1.7671690589025758e-05,0.0021887550862273665,0.0005454364033310899
82,0.030111980438232423,0.0005010128021240235,0.627842866988284,0.6278434193499093,0.001,"(50,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 7}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0011097405930316914,4.201868908280247e-05,0.0021887550862273665,0.0005454364033310899
83,0.02782020568847656,0.0004756927490234375,0.46450723638869745,0.4682233771388611,0.001,"(50,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",109,0.6267123287671232,0.6281276962899051,0.21993127147766323,0.2206896551724138,0.6206896551724138,0.6201550387596899,0.6310344827586207,0.6520241171403962,0.2222222222222222,0.22012037833190026,0.008421170397428537,4.078599811034723e-05,0.1983942269074311,0.20261459702534074
84,0.0213167667388916,0.0004696369171142578,0.05995864920744314,0.059958341531253956,0.001,"(50,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 9}",121,0.06164383561643835,0.059534081104400345,0.061855670103092786,0.059482758620689656,0.05862068965517241,0.06029285099052541,0.05862068965517241,0.06029285099052541,0.059027777777777776,0.06018916595012898,0.0012722004389293447,1.3408708368816935e-05,0.0014767419020043251,0.000369661759896251
