,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.03270694023650135,0.04975351652191301,0.10843390476224883,0.0923485928024462,0.0814065493291121,0.09219407385173684,0.08194525857182632,0.09062603092256545,0.08834072091491624,0.07409952046800838,0.07975324112204671,0.07653609190561382
Kmeans,0.05011860141581169,0.06727258332347139,0.10431017180776225,0.08855639706686996,0.07735520753942234,0.08461380155158535,0.08219716019370879,0.07804623010382275,0.07867266844882594,0.07854819098825878,0.07613545824665036,0.07458421983575737
