,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.02193317913665373,0.007434423532578236,0.006061880553278996,0.005784564427178488,0.005422837733333814,0.005426759333887802,0.006059334272412343,0.005534547572278664,0.005262840998893357,0.006531471497436477,0.006009331498523764,0.005310105635059029
Kmeans,0.02193317913665373,0.009051379682533962,0.004909159393408909,0.004516175487964159,0.004301754341312074,0.0045789514723255055,0.004117670100768812,0.004045940128208201,0.003683457227266961,0.0038437150326718545,0.0035418676754735163,0.0034531029230207948
