2,0.5497512561861968
3,1.048244961338261
4,2.177749122971923
5,2.34291925704124
6,2.15320226195392
7,2.1344984592311276
8,2.467862275668465
9,2.6360346108209245
10,2.6246671552896172
11,2.6392795805878397
12,2.922292057876554
