,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
19,0.30624818801879883,0.004234409332275391,0.8649374862908532,0.8653350376605058,0.01,"(100,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 3}",8,0.8643092105263158,0.8646833013435701,0.8645833333333334,0.8653687962709076,0.8648204003290376,0.8651038453629447,0.8648204003290376,0.8657892933031737,0.8661546900713111,0.8657299520219328,0.08423652822912683,0.00019598787992939173,0.0006369902922046296,0.0004102816814818031
20,0.22767019271850586,0.0051440238952636715,0.8646084667690282,0.8646084666006418,0.01,"(100,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 4}",28,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8645462023581025,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646925765988073,0.8647833241908941,0.8645647703906786,0.02787307863681025,0.0005189792673392853,8.89741569409847e-05,5.12688334283942e-05
21,0.24546680450439454,0.005165529251098633,0.864389120421145,0.8646221774389309,0.01,"(100,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 5}",50,0.8645833333333334,0.8646147518508362,0.8634868421052632,0.8646833013435701,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8647833241908941,0.8645647703906786,0.05108268789553456,0.0006941553290593986,0.0004597181541942689,3.766621194485004e-05
22,0.19592080116271973,0.004707717895507812,0.8644987935950866,0.8645673406639703,0.01,"(100,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 6}",48,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8639978064162325,0.8644183974227158,0.8647833241908941,0.8645647703906786,0.018764047187276443,0.0005126772666988122,0.00026398861752395633,7.733074698602849e-05
23,0.23249025344848634,0.004488134384155273,0.8640601008993201,0.864416531779956,0.01,"(100,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 7}",61,0.8645833333333334,0.8646147518508362,0.8632127192982456,0.863860707430765,0.8645462023581025,0.8646240318047844,0.8631752125034274,0.8644183974227158,0.8647833241908941,0.8645647703906786,0.06494374962493564,0.00017198152622896113,0.0007119257478262273,0.00028749481048846395
24,0.15085577964782715,0.002301645278930664,0.8646084667690282,0.8648003798090613,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",28,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8647833241908941,0.8655243317340644,0.029529944811380392,0.0001303082976624284,8.89741569409847e-05,0.000361999752676759
25,0.1812114715576172,0.002355003356933594,0.8649923228778241,0.864663299617149,0.01,"(50,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",4,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8667032364234778,0.8648389307745031,0.06115364038751336,0.0001799684510579006,0.0008554420531371376,8.791359034559679e-05
26,0.24230337142944336,0.0022587299346923826,0.8630182057468743,0.8645810496225173,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",67,0.8645833333333334,0.8646147518508362,0.8632127192982456,0.8644776528653688,0.8637236084452975,0.8640071286585784,0.8576912530847272,0.8653780245390362,0.8658804168952277,0.8644276901987663,0.08684556742106059,8.120767799537115e-05,0.002812472116293051,0.00044719126396757766
27,0.2285543441772461,0.002572965621948242,0.8630182057468743,0.864416548695315,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",67,0.8645833333333334,0.8653687962709076,0.8634868421052632,0.8643405538799013,0.8645462023581025,0.8646240318047844,0.8576912530847272,0.8631845911303037,0.8647833241908941,0.8645647703906786,0.07630554049678166,0.00017934671503148166,0.002701627735743876,0.0007064402325564313
28,0.12742867469787597,0.002662944793701172,0.8646084667690282,0.8646084675403841,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",28,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8647833241908941,0.8645647703906786,0.0003658260555625312,0.00017803552955762098,8.89741569409847e-05,2.22392385694769e-05
29,0.16311931610107422,0.002913808822631836,0.8640052643123493,0.8643617100403549,0.01,"(50,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",62,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8634494104743625,0.8635273151004181,0.8645462023581025,0.8647611213928302,0.8628634119583105,0.864290610006854,0.030979195110161107,0.00034619417385115176,0.000717415704422099,0.0004447156113170382
30,0.3070376396179199,0.0038121223449707033,0.8649374862908532,0.8650334424456453,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",8,0.8662280701754386,0.8646147518508362,0.8656798245614035,0.8652316972854401,0.8634494104743625,0.8653094797450134,0.8645462023581025,0.8646240318047844,0.8647833241908941,0.8653872515421521,0.07912550523026418,0.00013533083792116948,0.000960027098711574,0.00034164347965302843
31,0.28742117881774903,0.0037920475006103516,0.86471813994297,0.8647318509888517,0.01,"(50, 50)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 3}",20,0.8651315789473685,0.8648204003290376,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8650353005689218,0.8647833241908941,0.8645647703906786,0.09443368826809424,0.00037012965175760884,0.00022472895848622197,0.00017502899425799907
