,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
51,0.0716813087463379,0.0006922721862792969,0.6636802205375603,0.6691979979532728,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 5}",50,0.7157534246575342,0.7040552200172563,0.5876288659793815,0.6431034482758621,0.6206896551724138,0.6201550387596899,0.7068965517241379,0.7002583979328165,0.6875,0.6784178847807395,0.021547219994797848,3.3209097856202525e-05,0.05060543505398213,0.03271366093652217
52,0.059522151947021484,0.0007078170776367188,0.6919365954514128,0.6933243609709239,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 6}",17,0.708904109589041,0.719585849870578,0.6701030927835051,0.6896551724137931,0.6931034482758621,0.6925064599483204,0.6689655172413793,0.6744186046511628,0.71875,0.6904557179707652,0.023809336776828574,6.77201775086221e-05,0.02004930849269936,0.014625008995975085
53,0.05475878715515137,0.0006950855255126953,0.684355616815989,0.688323745209973,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 7}",29,0.6643835616438356,0.6850733390854185,0.6838487972508591,0.7043103448275863,0.7034482758620689,0.7372954349698536,0.6620689655172414,0.6373815676141258,0.7083333333333334,0.6775580395528805,0.020612897089062488,5.555502835495104e-05,0.01914585045761362,0.032788317376005745
54,0.0572817325592041,0.0006130218505859375,0.7002067539627843,0.695717063314804,0.0001,"(100,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 2}",6,0.6575342465753424,0.6729939603106126,0.6907216494845361,0.696551724137931,0.7206896551724138,0.7011197243755384,0.7103448275862069,0.7054263565891473,0.7222222222222222,0.702493551160791,0.008448795806322781,4.144683281371666e-05,0.02418854691765491,0.01171679118854601
55,0.05432548522949219,0.0006510734558105469,0.7050310130944176,0.7045181860383565,0.0001,"(100,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 3}",1,0.708904109589041,0.7014667817083693,0.6872852233676976,0.7112068965517241,0.6931034482758621,0.7080103359173127,0.7034482758620689,0.7088716623600344,0.7326388888888888,0.6930352536543423,0.004030964870723642,3.9105415053519364e-05,0.015696902944818326,0.006588710339862352
56,0.04456620216369629,0.0006194114685058594,0.6981392143349414,0.6962487099216951,0.0001,"(100,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 4}",9,0.6952054794520548,0.7023295944779983,0.6804123711340206,0.7051724137931035,0.7103448275862069,0.6821705426356589,0.7068965517241379,0.6985357450473729,0.6979166666666666,0.6930352536543423,0.005935677042115311,2.5946251718741986e-05,0.010481688874603459,0.008128484148395298
57,0.07692141532897949,0.0006136894226074219,0.6753962784286699,0.6938709206850231,0.0001,"(100,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 5}",38,0.708904109589041,0.7049180327868853,0.6666666666666666,0.7094827586206897,0.7,0.7286821705426356,0.7413793103448276,0.726959517657192,0.5590277777777778,0.5993121238177128,0.02589506993441774,2.2417432891939958e-05,0.06261119731573411,0.04819504663500104
58,0.057116222381591794,0.000650787353515625,0.6760854583046175,0.6803786352205474,0.0001,"(100,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 6}",34,0.684931506849315,0.6781708369283865,0.6391752577319587,0.6741379310344827,0.6586206896551724,0.6666666666666666,0.6931034482758621,0.6666666666666666,0.7048611111111112,0.7162510748065348,0.01868867807558877,3.532671506747054e-05,0.02392002373980518,0.018475328668970312
59,0.05325360298156738,0.0006719589233398438,0.6609235010337698,0.664712355867748,0.0001,"(100,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 7}",53,0.6267123287671232,0.6298533218291631,0.6460481099656358,0.6629310344827586,0.6931034482758621,0.7019810508182601,0.7137931034482758,0.6950904392764858,0.625,0.6337059329320722,0.014166394648258803,4.318065227072429e-05,0.03607871843674674,0.02997167729089716
60,0.025568532943725585,0.00045666694641113283,0.6188835286009648,0.6154388335291247,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",69,0.6267123287671232,0.6281276962899051,0.6185567010309279,0.6198275862068966,0.5896551724137931,0.5745047372954349,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0018235958029119525,2.7123443168541565e-05,0.01523459312803418,0.02069307831506268
61,0.058176279067993164,0.0004790782928466797,0.6871123363197794,0.6834957178352978,0.0001,"(50,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",21,0.6746575342465754,0.6893874029335634,0.6426116838487973,0.6758620689655173,0.6827586206896552,0.689922480620155,0.7206896551724138,0.6813092161929372,0.7152777777777778,0.6809974204643164,0.004032439193444165,2.3012321319845462e-05,0.028547261709827465,0.005390920282158707
62,0.0439180850982666,0.0004915714263916016,0.6416264645072364,0.6509345956893509,0.0001,"(50,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",65,0.6643835616438356,0.6833477135461605,0.6254295532646048,0.646551724137931,0.6275862068965518,0.6261843238587425,0.6310344827586207,0.6296296296296297,0.6597222222222222,0.6689595872742906,0.013217271639986535,5.771549978060882e-05,0.016841856129369375,0.02218647168148964
63,0.05673308372497558,0.0005218029022216797,0.6685044796691937,0.6737000279437103,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",45,0.7123287671232876,0.7023295944779983,0.6735395189003437,0.7051724137931035,0.6586206896551724,0.6838931955211025,0.6413793103448275,0.6365202411714039,0.65625,0.6405846947549441,0.01703510191392716,4.601061016368658e-05,0.024247992737649465,0.029641274105180682
64,0.06733179092407227,0.0006369590759277344,0.6526533425223984,0.6745319767519284,0.0001,"(50,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",57,0.6712328767123288,0.6669542709232097,0.6529209621993127,0.6879310344827586,0.7137931034482758,0.7243755383290267,0.5586206896551724,0.611541774332472,0.6666666666666666,0.6818572656921754,0.02194451598398182,0.00021238198556156033,0.05121296074747251,0.036722642778789484
65,0.04372878074645996,0.0005127906799316407,0.6850447966919366,0.6924560530095054,0.0001,"(50,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",25,0.6883561643835616,0.7031924072476272,0.6872852233676976,0.6887931034482758,0.7,0.6959517657192076,0.6724137931034483,0.6804478897502153,0.6770833333333334,0.6938950988822012,0.003660260088098784,4.562746108072193e-05,0.009611526004310013,0.007578566448198617
66,0.047715044021606444,0.0006113052368164062,0.6953824948311509,0.7045187887483904,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",12,0.6917808219178082,0.7100949094046591,0.6769759450171822,0.7112068965517241,0.6862068965517242,0.7002583979328165,0.7103448275862069,0.7011197243755384,0.7118055555555556,0.6999140154772141,0.004396386742544624,3.145788371190247e-05,0.013625787784848561,0.0050345290336522575
67,0.06046018600463867,0.0006477832794189453,0.6712611991729841,0.6785281964203959,0.0001,"(50, 50)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 3}",42,0.6952054794520548,0.7014667817083693,0.6666666666666666,0.7086206896551724,0.6448275862068965,0.6537467700258398,0.7137931034482758,0.7011197243755384,0.6354166666666666,0.6276870163370594,0.01596084325466556,3.22332748869526e-05,0.029594301401839027,0.032065740801864355
68,0.04753508567810059,0.0007266521453857422,0.6464507236388698,0.6490403857676297,0.0001,"(50, 50)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 4}",61,0.6472602739726028,0.635030198446937,0.6769759450171822,0.7025862068965517,0.6275862068965518,0.6339362618432386,0.6275862068965518,0.6270456503014643,0.6527777777777778,0.646603611349957,0.016364365122044606,8.779883869466254e-05,0.0183629783014053,0.02750011318683613
69,0.07329330444335938,0.0006684303283691406,0.6636802205375603,0.6683378564824414,0.0001,"(50, 50)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 5}",50,0.7123287671232876,0.7040552200172563,0.5876288659793815,0.6431034482758621,0.6206896551724138,0.6201550387596899,0.7068965517241379,0.6993970714900948,0.6909722222222222,0.6749785038693035,0.01867575923184474,4.048923119011066e-05,0.05026648848225468,0.03238166880729458
70,0.059003019332885744,0.0006651878356933594,0.6919365954514128,0.6933243609709239,0.0001,"(50, 50)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 6}",17,0.708904109589041,0.719585849870578,0.6701030927835051,0.6896551724137931,0.6931034482758621,0.6925064599483204,0.6689655172413793,0.6744186046511628,0.71875,0.6904557179707652,0.02556500000926662,5.1206405483873756e-05,0.02004930849269936,0.014625008995975085
71,0.057237768173217775,0.0006774425506591797,0.684355616815989,0.688323745209973,0.0001,"(50, 50)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 7}",29,0.6643835616438356,0.6850733390854185,0.6838487972508591,0.7043103448275863,0.7034482758620689,0.7372954349698536,0.6620689655172414,0.6373815676141258,0.7083333333333334,0.6775580395528805,0.021441688215066347,7.02966334919281e-05,0.01914585045761362,0.032788317376005745
