,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.02107279798548125,0.0075247635307982225,0.00658074384078584,0.005813488549363098,0.005498933510062287,0.006183712070448417,0.006373667453153796,0.00575300739230578,0.006260961426119852,0.006051189051016508,0.0055449573462762365,0.005799648055590677
Kmeans,0.00011646445212285395,0.007251917333846098,0.00571087945887896,0.005098615080997435,0.005113055971053348,0.005113300496478037,0.004674758937744688,0.004529008733020976,0.004515160313849681,0.004257235742292446,0.004071185915530336,0.003976732221718019
