,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.042505680426775244,0.07846413281438087,0.061668419430442996,0.061113307828141186,0.07172523905257941,0.08696662141377964,0.07431019971911569,0.0920400654587591,0.0744462406319776,0.07536869523031024,0.06312384576691198,0.07607963965607586
Kmeans,0.10564409841414747,0.13362403368266643,0.10542791234116307,0.0971781290339538,0.0858460698520069,0.08180157615895861,0.08419886339543525,0.08337460056270787,0.0878027750902534,0.08084992331630615,0.08281480518684033,0.07799311874165474
