,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.627842866988284,0.631288766368022,0.631288766368022,0.6319779462439696,0.656788421778084,0.6898690558235699,0.6747070985527223,0.7008959338387319,0.6788421778084079,0.6850447966919366,0.6719503790489317,0.7008959338387319
Kmeans,0.627842866988284,0.631288766368022,0.6788421778084079,0.6781529979324604,0.673328738800827,0.6953824948311509,0.6946933149552033,0.6933149552033081,0.7160578911095796,0.7139903514817367,0.7208821502412129,0.7201929703652653
