,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.627842866988284,0.6305995864920745,0.6292212267401792,0.6436940041350793,0.6485182632667126,0.6547208821502413,0.6519641626464507,0.667815299793246,0.6492074431426602,0.6609235010337698,0.6636802205375603,0.6967608545830462
Kmeans,0.627842866988284,0.627842866988284,0.6285320468642316,0.6333563059958649,0.6498966230186078,0.6519641626464507,0.6657477601654032,0.6595451412818746,0.6602343211578222,0.6788421778084079,0.6760854583046175,0.684355616815989
