,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.021443689116259962,0.008831879743751587,0.0049211055440124725,0.004903158406055485,0.006488057752358643,0.007172527505417336,0.007247693818011193,0.007146320852085163,0.006848942771072722,0.007555048854351102,0.007251162110234044,0.006997076094181583
Kmeans,0.00279351804473668,0.007676673686201553,0.005099778431476009,0.004366767662656062,0.00394645209947426,0.003780404729803032,0.003543671976163864,0.0036953965883664845,0.003423426238628244,0.003493148590310108,0.00313193313268996,0.00326543121474863
